"TransactionNo","LogSalePrice","SalePrice","DateOfSale","NumberOfBedrooms","NumberOfBathrooms","NumberOfFloors","LivingSpace","TotalArea","AboveGroundFloor","ConstructionYear","RenovationYear","BasementSize","WaterfronView","View","ZipCode","RenovationFlag","WaterfrontView","SeattleFlag","DaysSinceSale","SaleYear","SaleMonth","condition","grade"
"5489",2122059014,12.5335762121686,277500,"20150409T000000","4","2","2",1700,12048,1700,1990,0,0,0,"0",98030,"No","0","No",696,2015,4,3,7
"5490",2122059077,12.2005574648421,198900,"20140915T000000","2","1","1",1210,18700,1210,1940,0,0,0,"0",98042,"No","0","No",902,2014,9,4,7
"5491",2122059127,12.2543865058087,209900,"20140916T000000","3","1","1.5",1030,60720,1030,1912,0,0,0,"0",98042,"No","0","No",901,2014,9,3,5
"5492",2122059160,12.4211840251471,248000,"20150427T000000","5","1.75","1",2190,16788,1380,1978,0,810,0,"2",98030,"No","0","No",678,2015,4,3,8
"5493",2122059198,12.7218858108072,335000,"20140825T000000","4","2.5","2",2370,6000,2370,2001,0,0,0,"0",98030,"No","0","No",923,2014,8,3,8
"5494",2122059199,13.1021606700868,490000,"20141002T000000","4","4.25","2",4480,5715,3680,2003,0,800,0,"0",98030,"No","0","No",885,2014,10,3,7
"5495",2122059206,12.829333698626,373000,"20140513T000000","5","2.5","2",3001,5710,3001,2006,0,0,0,"0",98042,"No","0","No",1027,2014,5,3,8
"5496",2122059216,12.9527605930181,422000,"20150414T000000","4","2.5","2",2930,5973,2930,2008,0,0,0,"0",98030,"No","0","No",691,2015,4,3,10
"5497",2122059236,12.807844394999,365070,"20150306T000000","4","2.5","2",2506,6232,2506,2006,0,0,0,"0",98030,"No","0","No",730,2015,3,3,7
"5498",2122700120,12.3673407931263,235000,"20140820T000000","3","1","1",2230,8163,1230,1966,0,1000,0,"0",98118,"No","0","Yes",928,2014,8,3,7
"5499",2123039032,12.8209879778205,369900,"20141027T000000","1","0.75","1",760,10079,760,1936,0,0,1,"4",98070,"No","1","No",860,2014,10,5,5
"5500",2123049086,12.2548628096996,210000,"20140807T000000","2","0.75","1",840,49658,840,1948,0,0,0,"0",98168,"No","0","No",941,2014,8,2,6
"5501",2123049114,11.6145791186967,110700,"20140519T000000","2","1","1",680,8064,680,1941,0,0,0,"0",98188,"No","0","No",1021,2014,5,3,6
"5502",2123049142,12.5913350463208,294000,"20140814T000000","4","2.5","2",2040,7800,2040,2003,0,0,0,"0",98168,"No","0","No",934,2014,8,3,7
"5503",2123049175,12.3673407931263,235000,"20141210T000000","3","1.5","1",1980,11214,1980,1959,0,0,0,"0",98168,"No","0","No",816,2014,12,3,7
"5504",2123049194,12.205822614275,199950,"20150409T000000","3","1.5","1.5",1370,10317,1370,1958,0,0,0,"0",98168,"No","0","No",696,2015,4,3,6
"5505",2123049420,12.5353763926728,278000,"20150422T000000","3","1.5","1",1900,9994,1120,1960,0,780,0,"0",98168,"No","0","No",683,2015,4,3,7
"5506",2123049498,12.0435537160324,170000,"20150120T000000","3","1.75","1",1370,10780,1370,1959,0,0,0,"0",98168,"No","0","No",775,2015,1,3,7
"5507",2123049502,12.2783933071098,215000,"20140623T000000","3","2","1",1340,8505,1340,1931,0,0,0,"0",98168,"No","0","No",986,2014,6,3,6
"5508",2123700015,12.3406035384878,228800,"20150512T000000","4","2.5","2",1470,1612,980,2003,0,490,0,"0",98118,"No","0","Yes",663,2015,5,3,7
"5509",2123700100,12.7742233359154,353000,"20141202T000000","5","2.75","1",2130,5000,1100,1978,0,1030,0,"0",98118,"No","0","Yes",824,2014,12,5,7
"5510",2124049160,12.9945300058944,440000,"20150416T000000","6","3","1",2510,5310,1460,1944,0,1050,0,"0",98108,"No","0","Yes",689,2015,4,4,7
"5511",2124049229,13.0583580474284,469000,"20150302T000000","4","2.5","1",2240,5624,1520,1961,0,720,0,"0",98108,"No","0","Yes",734,2015,3,3,7
"5512",2124049254,12.3673407931263,235000,"20140717T000000","2","1","1",670,5600,670,1903,0,0,0,"0",98108,"No","0","Yes",962,2014,7,3,6
"5513",2124069078,13.1711535415738,525000,"20141211T000000","2","1.5","1",1480,43645,1480,1974,2006,0,0,"0",98027,"Yes","0","No",815,2014,12,3,8
"5514",2124069103,12.8320110763967,374000,"20150505T000000","3","1.75","1",1510,18439,1510,1971,0,0,0,"0",98027,"No","0","No",670,2015,5,3,7
"5515",2124069115,14.4198265248176,1830000,"20141021T000000","4","4.25","2",4500,215186,2630,2009,0,1870,0,"3",98029,"No","0","No",866,2014,10,3,11
"5516",2124079010,13.5476311128087,765000,"20141028T000000","3","2.25","2",3190,324086,3190,1982,0,0,0,"2",98024,"No","0","No",859,2014,10,3,9
"5517",2124079093,13.635187003833,835000,"20150112T000000","2","3.25","1",3570,392475,2370,1998,0,1200,0,"0",98024,"No","0","No",783,2015,1,3,9
"5518",2124089028,12.5389670608035,279000,"20140714T000000","3","1.75","1",1430,39160,900,1925,1987,530,0,"0",98065,"Yes","0","No",965,2014,7,3,7
"5519",2124700015,12.7512996960135,345000,"20140716T000000","3","1","1",1120,10176,920,1905,0,200,0,"0",98118,"No","0","Yes",963,2014,7,3,6
"5520",2125049024,14.1006895001979,1330000,"20140620T000000","4","2.25","1.5",2870,6280,1980,1905,0,890,0,"0",98112,"No","0","Yes",989,2014,6,4,9
"5521",2125049120,13.5541457938299,770000,"20140505T000000","3","2","1.5",2350,5700,1810,1939,0,540,0,"0",98112,"No","0","Yes",1035,2014,5,4,8
"5522",2125049131,13.4298480771523,680000,"20140729T000000","3","1.75","1",1620,5500,1110,1950,0,510,0,"0",98112,"No","0","Yes",950,2014,7,3,7
"5523",2125049133,13.4800378216761,715000,"20141104T000000","5","1.75","1",1920,6500,1260,1951,0,660,0,"0",98112,"No","0","Yes",852,2014,11,3,7
"5524",2125049139,13.704578997257,895000,"20140806T000000","3","2.5","2",2500,7746,1910,1993,0,590,0,"0",98112,"No","0","Yes",942,2014,8,4,10
"5525",2125059013,14.3283341843929,1670000,"20150420T000000","5","3.5","2",4320,40816,4320,1997,0,0,0,"0",98004,"No","0","No",685,2015,4,4,11
"5526",2125059112,13.8155105579643,1e+06,"20150326T000000","5","2.5","2",3150,50094,3150,1969,0,0,0,"0",98005,"No","0","No",710,2015,3,4,9
"5527",2125059123,14.0386541092785,1250000,"20150414T000000","5","3.25","1",3950,44431,2100,1969,0,1850,0,"0",98005,"No","0","No",691,2015,4,3,10
"5528",2125059124,13.7694666194629,955000,"20140602T000000","3","2.25","2",3020,43560,2720,1969,0,300,0,"0",98005,"No","0","No",1007,2014,6,3,10
"5529",2125059161,13.774688563444,960000,"20141023T000000","4","2.5","1.5",3430,43560,3430,1979,0,0,0,"2",98005,"No","0","No",864,2014,10,5,10
"5530",2125059163,13.8547312711176,1040000,"20140703T000000","4","5","2",4110,43560,4110,1978,0,0,0,"0",98005,"No","0","No",976,2014,7,4,11
"5531",2125079054,13.1663802628211,522500,"20150224T000000","4","2.75","1.5",2200,122403,2200,1971,0,0,0,"0",98014,"No","0","No",740,2015,2,3,7
"5532",2125400010,13.1021606700868,490000,"20140912T000000","3","2.25","1",1630,7573,1230,1983,0,400,0,"2",98034,"No","0","No",905,2014,9,3,7
"5533",2125400160,12.9664110756304,427800,"20141114T000000","3","1.75","1",1340,13241,1340,1985,0,0,0,"2",98034,"No","0","No",842,2014,11,3,7
"5534",2125410210,12.9715404876697,430000,"20141206T000000","3","2.25","2",2160,6527,1580,1987,0,580,0,"0",98034,"No","0","No",820,2014,12,4,7
"5535",2126049032,12.8346813049525,375000,"20140905T000000","3","1.75","1",1330,9417,710,1936,0,620,0,"0",98125,"No","0","Yes",912,2014,9,5,6
"5536",2126049083,12.6900408151263,324500,"20150508T000000","2","1","1",1300,6617,1300,1986,0,0,0,"0",98125,"No","0","Yes",667,2015,5,3,7
"5537",2126049096,12.896716695872,399000,"20141202T000000","3","1","1",1460,8290,1460,1959,0,0,0,"0",98125,"No","0","Yes",824,2014,12,3,8
"5538",2126049154,12.9831013100708,435000,"20141217T000000","4","2.75","1",2160,8148,1410,1978,0,750,0,"0",98125,"No","0","Yes",809,2014,12,3,7
"5539",2126049265,13.1123130415508,495000,"20141021T000000","3","1.75","1",1770,10080,1770,1968,0,0,0,"0",98125,"No","0","Yes",866,2014,10,3,8
"5540",2126049277,13.1223633774043,5e+05,"20141203T000000","3","1.75","1",1800,7199,1300,1972,0,500,0,"0",98125,"No","0","Yes",823,2014,12,3,7
"5541",2126049290,13.1663802628211,522500,"20150220T000000","4","3","1",2370,8154,1380,1977,0,990,0,"0",98125,"No","0","Yes",744,2015,2,3,7
"5542",2126059048,12.5913350463208,294000,"20150402T000000","3","1","1",1250,9427,1250,1931,0,0,0,"0",98034,"No","0","No",703,2015,4,3,6
"5543",2126059139,13.3374747570213,620000,"20150318T000000","5","3.25","1",3160,10587,2190,1960,0,970,0,"0",98034,"No","0","No",718,2015,3,5,7
"5544",2126059172,13.1052172185694,491500,"20150506T000000","3","2.25","1",1560,12000,1110,1968,0,450,0,"0",98034,"No","0","No",669,2015,5,4,7
"5545",2126059219,13.1082644530248,493000,"20140617T000000","4","1.75","1.5",2030,18295,2030,1975,0,0,0,"0",98034,"No","0","No",992,2014,6,4,7
"5546",2126059234,13.3847276418718,650000,"20140924T000000","5","3.5","2",5110,10018,3850,2003,0,1260,0,"0",98034,"No","0","No",893,2014,9,3,10
"5547",2126059276,13.3244875614945,612000,"20141126T000000","3","3","1",2330,10327,2330,1998,0,0,0,"0",98034,"No","0","No",830,2014,11,3,9
"5548",2126059294,13.774688563444,960000,"20150105T000000","4","4.5","2",3720,7746,3720,2014,0,0,0,"0",98034,"No","0","No",790,2015,1,3,10
"5549",2126059295,13.8110004024864,995500,"20140805T000000","5","4.5","2",4280,8465,4280,2014,0,0,0,"0",98034,"No","0","No",943,2014,8,3,10
"5550",2126079014,13.1993244185405,540000,"20140512T000000","4","2.25","1",2540,228254,1450,1990,0,1090,0,"0",98019,"No","0","No",1028,2014,5,3,8
"5551",2126079046,12.8739020181058,390000,"20150407T000000","3","1.75","1",1220,216332,1220,1981,0,0,0,"0",98019,"No","0","No",698,2015,4,3,7
"5552",2126079124,12.8346813049525,375000,"20150402T000000","4","2","2",1790,61419,1790,1988,0,0,0,"2",98019,"No","0","No",703,2015,4,2,7
"5553",2128000050,13.3455069287185,625000,"20140815T000000","4","2.25","1",2070,7200,1390,1977,0,680,0,"0",98033,"No","0","No",933,2014,8,5,8
"5554",2128000160,12.9692121979102,429000,"20141204T000000","4","1.75","2",2160,7700,2160,1977,0,0,0,"0",98033,"No","0","No",822,2014,12,2,8
"5555",2128000180,13.3046849341983,6e+05,"20140811T000000","4","1.75","1",1810,7700,1390,1977,0,420,0,"0",98033,"No","0","No",937,2014,8,5,8
"5556",2129700142,12.2110601870412,201000,"20140731T000000","3","1","1",1010,25277,1010,1961,0,0,0,"0",98019,"No","0","No",948,2014,7,5,5
"5557",2129700320,12.4292161968444,250000,"20150505T000000","1","0.75","1",940,87120,940,1944,0,0,0,"0",98019,"No","0","No",670,2015,5,3,6
"5558",2129700525,12.6823068245265,322000,"20141028T000000","3","1.75","1",1400,18002,1400,1977,0,0,0,"0",98019,"No","0","No",859,2014,10,3,6
"5559",2130200160,12.6915804613119,325000,"20140609T000000","3","2","1",1350,11805,1350,1986,0,0,0,"0",98019,"No","0","No",1000,2014,6,3,7
"5560",2130400150,12.7367008965923,340000,"20140925T000000","3","1.75","1",1210,9635,1210,1987,0,0,0,"0",98019,"No","0","No",892,2014,9,4,7
"5561",2130410050,12.5672374947418,287000,"20140513T000000","3","2.25","1",1490,9600,1170,1987,0,320,0,"0",98019,"No","0","No",1027,2014,5,4,7
"5562",2130700860,12.8346813049525,375000,"20150430T000000","3","2","1.5",1540,8885,1540,1939,0,0,0,"0",98019,"No","0","No",675,2015,4,5,6
"5563",2130701535,12.5421876755035,279900,"20150204T000000","2","1.75","1",1360,10000,1360,1957,1989,0,0,"0",98019,"Yes","0","No",760,2015,2,3,6
"5564",2130702075,12.663497492569,316000,"20140926T000000","3","1","1",1010,7838,1010,1977,0,0,0,"0",98019,"No","0","No",891,2014,9,4,6
"5565",2130702205,12.8739020181058,390000,"20150406T000000","3","1.75","1",1790,7123,1790,1913,1995,0,0,"0",98019,"Yes","0","No",699,2015,4,3,7
"5566",2130702270,12.3630763943398,234000,"20140628T000000","3","1","1",1040,8128,1040,1983,0,0,0,"0",98019,"No","0","No",981,2014,6,3,6
"5567",2130702350,12.8075156368798,364950,"20140604T000000","4","2.5","2",2310,8030,2310,1978,0,0,0,"0",98019,"No","0","No",1005,2014,6,3,7
"5568",2131200065,12.4904994252613,265800,"20141211T000000","3","1.75","1",1460,7361,1460,1982,0,0,0,"0",98019,"No","0","No",815,2014,12,3,6
"5569",2131200766,12.6346030265693,307000,"20140522T000000","3","1.5","1",2320,7500,2320,1976,0,0,0,"0",98019,"No","0","No",1018,2014,5,3,7
"5570",2131200885,12.7938593104323,360000,"20140828T000000","3","1.75","2",1830,10000,1830,1913,1964,0,0,"0",98019,"Yes","0","No",920,2014,8,4,7
"5571",2131200925,12.7107554406979,331292,"20140729T000000","3","1.75","1",1660,10000,1660,1972,0,0,0,"0",98019,"No","0","No",950,2014,7,3,7
"5572",2131700900,12.5556726207969,283700,"20140813T000000","1","1.75","1",1010,10900,1010,1968,0,0,0,"0",98019,"No","0","No",935,2014,8,4,6
"5573",2131701020,12.6666570528594,317000,"20150311T000000","3","1.5","1",1390,8300,1390,1974,0,0,0,"0",98019,"No","0","No",725,2015,3,4,7
"5574",2131701075,12.9480099902596,420000,"20141204T000000","3","1.75","1.5",1720,5000,1720,1932,2009,0,0,"0",98019,"Yes","0","No",822,2014,12,3,8
"5575",2131701240,12.7655455661177,349950,"20150108T000000","2","1","1.5",1050,6317,1050,1913,0,0,0,"0",98019,"No","0","No",787,2015,1,4,7
"5576",2131701410,12.6113710730812,299950,"20150427T000000","3","2.25","2",1370,5000,1370,1990,0,0,0,"0",98019,"No","0","No",678,2015,4,3,7
"5577",2132200230,12.6915804613119,325000,"20150211T000000","3","1.5","1",1320,7560,840,1983,0,480,0,"0",98019,"No","0","No",753,2015,2,3,6
"5578",2133010110,13.0280526979331,455000,"20150508T000000","4","2.5","2",1770,13168,1770,1990,0,0,0,"0",98019,"No","0","No",667,2015,5,3,7
"5579",2133010290,12.8942072842666,398000,"20140724T000000","4","2.5","2",2050,14724,2050,1989,0,0,0,"0",98019,"No","0","No",955,2014,7,3,7
"5580",2133020020,12.8266491332553,372000,"20150116T000000","3","2.5","2",1920,15260,1920,1990,0,0,0,"0",98019,"No","0","No",779,2015,1,3,7
"5581",2135200155,13.2707833825226,580000,"20140805T000000","5","3.25","2",3030,7410,2150,2014,0,880,0,"0",98106,"No","0","Yes",943,2014,8,3,8
"5582",2138000120,12.9831013100708,435000,"20140626T000000","4","2.75","1",2110,8751,1510,1962,0,600,0,"0",98011,"No","0","No",983,2014,6,3,7
"5583",2138700141,13.508985397711,736000,"20140702T000000","2","1","1",1500,4000,1100,1933,0,400,0,"0",98109,"No","0","Yes",977,2014,7,3,8
"5584",2138700345,13.8054602221108,990000,"20140818T000000","4","2.5","2",2430,6325,2020,1919,0,410,0,"0",98109,"No","0","Yes",930,2014,8,4,8
"5585",2138800060,13.1021606700868,490000,"20150304T000000","3","1.75","1",1770,7508,1270,1962,0,500,0,"0",98133,"No","0","Yes",732,2015,3,3,7
"5586",2140700190,13.1519221796459,515000,"20150410T000000","4","2.5","2",1850,9248,1850,1997,0,0,0,"0",98028,"No","0","No",695,2015,4,3,8
"5587",2140900100,12.5741819670946,289000,"20150203T000000","4","2.5","2",1961,3207,1961,2006,0,0,0,"0",98042,"No","0","No",761,2015,2,3,7
"5588",2140950130,12.9945300058944,440000,"20140911T000000","4","2.5","2",2990,7928,2990,2011,0,0,0,"0",98010,"No","0","No",906,2014,9,3,9
"5589",2140950160,12.8739020181058,390000,"20150222T000000","4","2.5","2",2610,7227,2610,2011,0,0,0,"0",98010,"No","0","No",742,2015,2,3,9
"5590",2141200030,13.3455069287185,625000,"20140828T000000","3","2.5","1",2000,6341,1040,1981,0,960,0,"0",98116,"No","0","Yes",920,2014,8,5,8
"5591",2141300080,13.4687859448787,707000,"20150424T000000","5","2.5","1",3050,13212,1590,1975,0,1460,0,"0",98006,"No","0","No",681,2015,4,4,8
"5592",2141300420,13.5606183083355,775000,"20140626T000000","3","2.75","1",2850,14800,1920,1976,0,930,0,"0",98006,"No","0","No",983,2014,6,4,9
"5593",2141300620,13.2176735572087,550000,"20140915T000000","3","2.75","1",1960,13252,1240,1975,0,720,0,"0",98006,"No","0","No",902,2014,9,5,8
"5594",2141310020,13.5657663248529,779000,"20150416T000000","5","2.25","2",2830,7738,2830,1977,0,0,0,"0",98006,"No","0","No",689,2015,4,4,8
"5595",2141310490,13.3455069287185,625000,"20150102T000000","3","2.25","1",1920,8412,1460,1977,0,460,0,"2",98006,"No","0","No",793,2015,1,3,8
"5596",2141310540,13.79019274998,975000,"20150506T000000","5","2.5","1",3020,9648,1980,1977,0,1040,0,"2",98006,"No","0","No",669,2015,5,4,9
"5597",2141310580,13.4687859448787,707000,"20141125T000000","4","2.25","1",2920,17023,1690,1977,0,1230,0,"0",98006,"No","0","No",831,2014,11,4,9
"5598",2141310820,13.4429965499958,689000,"20140624T000000","3","1.75","1",2200,9840,1500,1978,0,700,0,"0",98006,"No","0","No",985,2014,6,5,8
"5599",2141320230,13.4730202490175,710000,"20150410T000000","4","2.25","2",2000,8068,2000,1976,0,0,0,"0",98006,"No","0","No",695,2015,4,5,8
"5600",2141330050,13.5410737122625,760000,"20140520T000000","4","1.75","1",2450,13300,1630,1987,0,820,0,"2",98006,"No","0","No",1020,2014,5,4,9
"5601",2141330360,13.3455069287185,625000,"20140729T000000","4","2.25","2",2100,8290,2100,1978,0,0,0,"0",98006,"No","0","No",950,2014,7,4,8
"5602",2141330560,13.4172692949454,671500,"20140725T000000","4","2.25","2",2130,8410,2130,1977,0,0,0,"0",98006,"No","0","No",954,2014,7,4,8
"5603",2141330700,13.2267233927286,555000,"20140522T000000","4","2.25","1",2350,8140,1430,1977,0,920,0,"0",98006,"No","0","No",1018,2014,5,4,8
"5604",2141340040,13.3846507158362,649950,"20140911T000000","3","2.5","2",2150,15304,2150,1979,0,0,0,"0",98006,"No","0","No",906,2014,9,4,9
"5605",2141500020,13.1223633774043,5e+05,"20141217T000000","4","2.5","2",2230,8560,2230,2002,0,0,0,"0",98059,"No","0","No",809,2014,12,3,8
"5606",2141500040,12.9945300058944,440000,"20140912T000000","4","2.5","2",2400,8038,2400,2002,0,0,0,"0",98059,"No","0","No",905,2014,9,3,8
"5607",2141500070,13.0170028617465,450000,"20140619T000000","4","2.5","2",2400,7693,2400,2003,0,0,0,"0",98059,"No","0","No",990,2014,6,3,8
"5608",2143700406,12.6115377536383,3e+05,"20141211T000000","3","2.25","1",2000,7560,1400,1979,0,600,0,"0",98055,"No","0","No",815,2014,12,3,7
"5609",2143700676,12.3883942023241,240000,"20140908T000000","3","1","1",1040,7800,1040,1948,0,0,0,"0",98055,"No","0","No",909,2014,9,3,7
"5610",2143700756,12.8687606186054,388000,"20140929T000000","4","2.5","2",2090,5040,2090,2014,0,0,0,"0",98055,"No","0","No",888,2014,9,3,9
"5611",2143700830,12.2404740722475,207000,"20141006T000000","4","2.5","1.5",2100,19680,2100,1914,0,0,0,"0",98055,"No","0","No",881,2014,10,3,6
"5615",2143700861,12.1652506510099,192000,"20141030T000000","2","1.75","1",1340,7380,1340,1940,0,0,0,"0",98055,"No","0","No",857,2014,10,3,6
"5616",2143700935,12.6666570528594,317000,"20140903T000000","6","3.5","2",2120,5840,2120,1979,0,0,0,"0",98055,"No","0","No",914,2014,9,5,7
"5617",2143701015,12.5793588552741,290500,"20141210T000000","4","3.25","2",2510,7686,2510,2003,0,0,0,"0",98055,"No","0","No",816,2014,12,3,9
"5618",2144800117,12.5061772379805,270000,"20140626T000000","4","2.25","1",2600,9900,1600,1965,0,1000,0,"0",98178,"No","0","Yes",983,2014,6,3,7
"5619",2144800146,12.4587749990859,257500,"20140826T000000","3","2","1",1300,9334,1300,1981,0,0,0,"0",98178,"No","0","Yes",922,2014,8,5,7
"5620",2144800215,12.5602444592508,285000,"20140519T000000","4","1.75","1",2080,13629,1040,1955,0,1040,0,"0",98178,"No","0","Yes",1021,2014,5,4,7
"5621",2144800311,12.6603279178078,315000,"20141113T000000","2","1","1",2080,14659,1040,1960,0,1040,0,"0",98178,"No","0","Yes",843,2014,11,3,7
"5622",2144800615,12.1547793511426,190000,"20140625T000000","1","0.75","1",930,29258,930,1941,0,0,0,"0",98178,"No","0","Yes",984,2014,6,3,6
"5623",2147300050,13.0446180287795,462600,"20140822T000000","3","2","1",1320,4000,1020,1940,0,300,0,"0",98118,"No","0","Yes",926,2014,8,4,6
"5624",2149800148,12.4576092713456,257200,"20140514T000000","3","2","1",1850,8250,1150,1952,0,700,0,"0",98002,"No","0","No",1026,2014,5,4,7
"5625",2149800278,12.7454857261481,343000,"20141015T000000","6","5","2",2732,7655,2732,2009,0,0,0,"0",98002,"No","0","No",872,2014,10,3,7
"5626",2154500060,14.3520039284788,1710000,"20141203T000000","5","3","1",4290,17100,2480,1972,2007,1810,0,"3",98040,"Yes","0","No",823,2014,12,3,9
"5627",2154550020,12.4292161968444,250000,"20141111T000000","3","2.5","2",1790,6191,1790,1992,0,0,0,"0",98031,"No","0","No",845,2014,11,3,8
"5628",2154900040,12.1769012682299,194250,"20141030T000000","3","2.25","1",2190,8834,1390,1987,0,800,0,"0",98001,"No","0","No",857,2014,10,3,7
"5629",2154900330,12.3630763943398,234000,"20140827T000000","4","2.5","1",1820,8217,1120,1987,0,700,0,"0",98001,"No","0","No",921,2014,8,3,7
"5630",2154970020,14.6699258861203,2350000,"20140703T000000","4","4.25","2",5010,19412,4000,2014,0,1010,0,"1",98040,"No","0","No",976,2014,7,3,11
"5631",2155000160,13.1956138391439,538000,"20140508T000000","4","1.75","1",1840,9600,1220,1967,0,620,0,"0",98052,"No","0","No",1032,2014,5,3,7
"5632",2155000290,13.2176735572087,550000,"20140630T000000","3","2.25","1",1720,9600,1220,1967,0,500,0,"0",98052,"No","0","No",979,2014,6,4,7
"5633",2155000480,13.122263372404,499950,"20150429T000000","3","1.5","1",1350,9315,1350,1968,0,0,0,"0",98052,"No","0","No",676,2015,4,3,7
"5634",2155500030,12.8479265317026,380000,"20150428T000000","4","1.75","1",1720,9600,1720,1969,0,0,0,"0",98059,"No","0","No",677,2015,4,4,8
"5635",2156500220,13.2267233927286,555000,"20140923T000000","4","2.75","1",2170,7140,1290,1977,0,880,0,"0",98052,"No","0","No",894,2014,9,3,8
